-57,-12
-57,-12
-57,-12
-56.9873,-11.9999
-56.9873,-11.9999
-56.9744,-11.9996
-56.9616,-11.9991
-56.949,-11.9984
-56.949,-11.9984
-56.9364,-11.9975
-56.9364,-11.9975
-56.924,-11.9965
-56.924,-11.9965
-56.9119,-11.9952
-56.9119,-11.9952
-56.8881,-11.9923
-56.8881,-11.9923
-56.8764,-11.9906
-56.8764,-11.9906
-56.8651,-11.9887
-56.8651,-11.9887
-56.8435,-11.9849
-56.8435,-11.9849
-56.8331,-11.9828
-56.8228,-11.9807
-56.8129,-11.9785
-56.8129,-11.9785
-56.8031,-11.9763
-56.7936,-11.974
-56.7936,-11.974
-56.7841,-11.9717
-56.7841,-11.9717
-56.775,-11.9693
-56.775,-11.9693
-56.7659,-11.967
-56.7571,-11.9646
-56.7484,-11.9621
-56.7484,-11.9621
-56.7398,-11.9597
-56.7314,-11.9573
-56.723,-11.9548
-56.723,-11.9548
-56.7149,-11.9523
-56.7149,-11.9523
-56.6989,-11.9474
-56.6989,-11.9474
-56.6909,-11.9449
-56.6832,-11.9424
-56.6756,-11.9399
-56.6756,-11.9399
-56.668,-11.9375
-56.668,-11.9375
-56.6604,-11.935
-56.653,-11.9325
-56.6457,-11.9301
-56.6457,-11.9301
-56.6385,-11.9276
-56.6385,-11.9276
-56.6313,-11.9252
-56.6241,-11.9228
-56.617,-11.9203
-56.617,-11.9203
-56.6099,-11.9179
-56.6029,-11.9154
-56.5959,-11.913
-56.5959,-11.913
-56.589,-11.9106
-56.5821,-11.9082
-56.5752,-11.9058
-56.5752,-11.9058
-56.5615,-11.901
-56.5546,-11.8986
-56.5546,-11.8986
-56.5478,-11.8963
-56.5478,-11.8963
-56.5409,-11.8939
-56.5409,-11.8939
-56.5205,-11.8868
-56.5137,-11.8844
-56.507,-11.8821
-56.507,-11.8821
-56.5002,-11.8798
-56.4935,-11.8774
-56.4868,-11.8751
-56.4868,-11.8751
-56.4801,-11.8728
-56.4801,-11.8728
-56.4667,-11.8683
-56.4667,-11.8683
-56.46,-11.866
-56.4533,-11.8638
-56.4466,-11.8615
-56.4466,-11.8615
-56.44,-11.8593
-56.44,-11.8593
-56.4332,-11.857
-56.4332,-11.857
-56.4264,-11.8548
-56.4264,-11.8548
-56.4125,-11.8503
-56.4125,-11.8503
-56.4056,-11.8481
-56.3987,-11.8459
-56.3918,-11.8437
-56.3918,-11.8437
-56.3849,-11.8415
-56.3849,-11.8415
-56.378,-11.8394
-56.3711,-11.8372
-56.3639,-11.835
-56.3639,-11.835
-56.3568,-11.8329
-56.3496,-11.8307
-56.3424,-11.8286
-56.3424,-11.8286
-56.3353,-11.8265
-56.3353,-11.8265
-56.3281,-11.8244
-56.3281,-11.8244
-56.3135,-11.8202
-56.3135,-11.8202
-56.3061,-11.8181
-56.3061,-11.8181
-56.2986,-11.8161
-56.2912,-11.814
-56.2838,-11.812
-56.2838,-11.812
-56.2763,-11.8101
-56.2688,-11.8081
-56.261,-11.8061
-56.261,-11.8061
-56.2533,-11.8041
-56.2533,-11.8041
-56.2377,-11.8002
-56.2377,-11.8002
-56.2218,-11.7963
-56.2218,-11.7963
-56.2137,-11.7944
-56.2055,-11.7925
-56.1975,-11.7906
-56.1975,-11.7906
-56.1893,-11.7888
-56.181,-11.787
-56.1726,-11.7852
-56.1726,-11.7852
-56.1641,-11.7834
-56.1641,-11.7834
-56.1471,-11.7799
-56.1471,-11.7799
-56.1383,-11.7782
-56.1383,-11.7782
-56.1294,-11.7765
-56.1206,-11.7748
-56.1118,-11.7732
-56.1118,-11.7732
-56.1026,-11.7716
-56.1026,-11.7716
-56.0935,-11.7701
-56.0843,-11.7685
-56.075,-11.767
